"INGREDIENT_ID","INGREDIENT_DATA_CATEGORY","INGREDIENT_NAME","INGREDIENT_CATEGORY","INGREDIENT_DESC","CALORIE","CARB","FAT","PROTEIN"
J0403106,樣品基本資料,"鯔(12月,雄魚)：青頭仔(幼魚),奇目仔(成魚),信魚,正烏,烏魚,正頭烏,回頭烏,大烏(澎湖)",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎(不含魚精囊)",1.37,0.0,0.05,0.21
J0403107,樣品基本資料,"鯔(12月,雌魚)：青頭仔(幼魚),奇目仔(成魚),信魚,正烏,烏魚,正頭烏,回頭烏,大烏(澎湖)",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎(不含魚卵)",1.49,0.0,0.06,0.21
J0403108,樣品基本資料,"鯔切片：青頭仔(幼魚),奇目仔(成魚),信魚,正烏,烏魚,正頭烏,回頭烏,大烏(澎湖)",魚貝類,"生,冷凍包裝,去皮,混合均勻打碎",1.7,0.0,0.08,0.21
J0403201,樣品基本資料,"鯔(含皮)：青頭仔(幼魚),奇目仔(成魚),信魚,正烏,烏魚,正頭烏,回頭烏,大烏(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.55,0.0,0.07,0.2
J0403301,樣品基本資料,"斑鰭飛魚：小烏,飛烏,花烏(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.94,0.0,0.0,0.22
J0403401,樣品基本資料,"斑鱵：補網師,水針,莎優莉,簪針(澎湖),七星針(南部)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.91,0.0,0.0,0.2
J0403501,樣品基本資料,"鱷形叉尾鶴鱵：青旗,學仔,白天青旗,圓學(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.98,0.0,0.0,0.22
J0403601,樣品基本資料,金鱗魚,魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.85,0.01,0.0,0.19
J0403701,樣品基本資料,"鱗馬鞭魚：馬鞭魚,馬戍,槍管,火管,剃仔,土管(臺東)",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.84,0.0,0.0,0.18
J0403801,樣品基本資料,"黃鱔：鱔魚,田鱔,田鰻,長魚,血魚,羅魚,無鱗公子",魚貝類,"生,去頭及腸管內臟,混合均勻打碎(購買時已由腹部剖開)",0.88,0.01,0.01,0.17
J0403901,樣品基本資料,"石狗公：石頭魚,獅甕(澎湖),紅鱠仔",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.8,0.0,0.0,0.18
J0404001,樣品基本資料,"環紋簑鮋：龍鬚簑鮋,獅子魚,長獅,魔鬼,國公,石狗敢,虎魚,雞公,紅虎,火烘,石頭魚",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.79,0.0,0.0,0.18
J0404101,樣品基本資料,"深海鱗角魚：深海角魚,雞角,角仔魚",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.8,0.0,0.0,0.17
J0404201,樣品基本資料,"尖嘴鱸(去皮)：金目鱸,盲槽,扁紅目鱸",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎(購買時已去鱗及內臟)",0.98,0.0,0.01,0.2
J0404301,樣品基本資料,"尖嘴鱸(含皮)：金目鱸,盲槽,扁紅目鱸",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.07,0.0,0.02,0.19
J04044,樣品平均值,"日本花鱸平均值：七星鱸,花鱸,青鱸,鱸魚,日本真鱸",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.98,0.0,0.01,0.19
J0404401,樣品基本資料,"日本花鱸(2月)：七星鱸,花鱸,青鱸,鱸魚,日本真鱸",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.95,0.01,0.01,0.2
J0404402,樣品基本資料,"日本花鱸((3月)：七星鱸,花鱸,青鱸,鱸魚,日本真鱸",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.0,0.0,0.01,0.2
J0404403,樣品基本資料,"日本花鱸((8月)：七星鱸,花鱸,青鱸,鱸魚,日本真鱸",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.95,0.01,0.01,0.19
J0404404,樣品基本資料,"日本花鱸((11月)：七星鱸,花鱸,青鱸,鱸魚,日本真鱸",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.99,0.0,0.01,0.2
J0404405,樣品基本資料,"日本花鱸((12月)：七星鱸,花鱸,青鱸,鱸魚,日本真鱸",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.01,0.0,0.01,0.19
J0404501,樣品基本資料,"日本花鱸(含皮)：七星鱸,花鱸,青鱸,鱸魚,日本真鱸",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.25,0.0,0.04,0.19
J0404601,樣品基本資料,白鱸,魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.76,0.01,0.0,0.17
J0404701,樣品基本資料,條紋狼鱸,魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎(購買時已去鱗及內臟)",1.47,0.0,0.06,0.21
J0404801,樣品基本資料,鱖,魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.89,0.0,0.01,0.17
J0404901,樣品基本資料,"白緣星鱠：闊嘴格仔,鱠,過魚,石斑,紅朱鱠(臺東),粉條(澎湖)",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.01,0.0,0.01,0.19
J04050,樣品平均值,"青星九刺鮨平均值：紅鱠(條/格),七星斑,紅格仔,過(鯌/髻/郭)魚,石斑,條舅,青星九棘鱸,仔石斑,夕鱠",魚貝類,"生,混合均勻打碎",0.94,0.0,0.0,0.2
J0405001,樣品基本資料,"青星九刺鮨：紅鱠,紅格仔,過魚,石斑,條舅,紅條,鱠仔(臺東)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.83,0.0,0.0,0.19
J0405002,樣品基本資料,"青星九刺鮨魚片：紅鱠,紅格仔,過魚,石斑,條舅,紅條,鱠仔(臺東)",魚貝類,"生鮮,混合均勻打碎",1.04,0.0,0.0,0.22
J0405101,樣品基本資料,"斑帶石斑魚：石斑,過魚,罔仔,竹節鱠,擬青石斑魚",魚貝類,"去頭尾,骨刺及魚皮,數條混合均勻打碎(購買時已去鱗及內臟)",0.9,0.0,0.0,0.2
J0405201,樣品基本資料,"斑點九刺鮨(去皮)：眼斑鱠,過魚,石斑,油鱠,青貓,黑鱠僅,黑鱠仔(澎湖)",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎(購買時已去鱗片及內臟)",0.82,0.0,0.0,0.18
J0405301,樣品基本資料,"斑點九刺鮨(含皮)：眼斑鱠,過魚,石斑,油鱠,青貓,黑鱠僅,黑鱠仔(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.84,0.0,0.0,0.19
J0405401,樣品基本資料,"棕點石斑魚：老虎斑,過魚",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,(購買時已去鱗片及內臟)",1.15,0.0,0.03,0.19
J0405501,樣品基本資料,"鞍帶石斑魚片：龍膽石斑,過魚,槍頭石斑魚,倒吞鱟,鴛鴦鱠,龍躉(香港)",魚貝類,"生,混合均勻打碎",1.55,0.0,0.08,0.19
J0405601,樣品基本資料,"駝背鱸：老鼠斑,鰵魚,烏丸稅,尖嘴鱠仔,觀音鱠,斟鰻鱠(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.83,0.0,0.0,0.18
J0405701,樣品基本資料,"橫紋九刺鮨：橫帶鱠,過魚,石斑,黑貓仔,黑絲貓,竹鱠仔,黑青貓仔(澎湖),烏絲(香港)",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎(購買時已去鱗及內臟)",0.85,0.0,0.0,0.19
J0405801,樣品基本資料,"大口黑鱸：黑鱸,加州鱸,淡水鱸",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎(購買時已去鱗及內臟)",1.3,0.0,0.04,0.2
J0405901,樣品基本資料,"日本紅目大眼鯛：紅目鰱,嚴公仔,大目仔(臺東),紅目孔(澎湖),嚴公舅(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.97,0.0,0.01,0.19
J0406001,樣品基本資料,"血斑異大眼鯛：紅目鰱,嚴公仔",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.93,0.0,0.0,0.2
J0406101,樣品基本資料,"多鱗沙鮻：沙腸仔,kiss 魚",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.9,0.0,0.01,0.18
J0406201,樣品基本資料,"日本馬頭魚：馬頭,方頭魚,吧唄,紅尾,吧口弄,紅馬頭,紅甘鯛",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.85,0.0,0.0,0.18
J0406301,樣品基本資料,"白馬頭魚：馬頭,方頭魚,馬頭,方頭魚,白馬頭,拉崙(澎湖),白甘鯛",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.91,0.0,0.01,0.19
J0406401,樣品基本資料,"鬼頭刀魚片：鱰魚,萬魚,飛烏虎,鬼頭刀(臺東),鱰,萬引,扁頭刀(澎湖),九萬仔(澎湖)",魚貝類,"生,混合均勻打碎",0.78,0.0,0.0,0.17
J0406501,樣品基本資料,"鬼頭刀：鱰魚,萬魚,飛烏虎,鬼頭刀(臺東),鱰,萬引,扁頭刀(澎湖),九萬仔(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.07,0.0,0.01,0.21
J0406601,樣品基本資料,"海鱺：海麗仔,軍曹魚,海龍魚,黑魽,海麗(臺東),海魚戾魚,錫臘白,海鱺/鱺魚/紅目鱺(澎湖)",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.06,0.0,0.02,0.2
J0406602,樣品基本資料,"海鱺魚片：海麗仔,軍曹魚,海龍魚,黑魽,海麗(臺東),海魚戾魚,錫臘白,海鱺/鱺魚/紅目鱺(澎湖)",魚貝類,"生,去皮及骨刺,混合均勻打碎",2.6,0.0,0.19,0.19
J0406701,樣品基本資料,"大口逆鈎鰺：七星仔,棘蔥仔,鬼平,龜濱,龜柄,油面仔(臺東),歸秉/龜秉/肥柄(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.03,0.0,0.01,0.21
J0406801,樣品基本資料,"大甲鰺：鐵甲,扁甲,大目巴攏,大甲鰺",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.05,0.0,0.01,0.21
J0406901,樣品基本資料,"日本竹筴魚：巴攏,竹莢魚,瓜仔魚,真鰺,巴蘭,瓜魚,巴弄/硬尾(澎湖),黑尾",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.16,0.0,0.02,0.23
J0407001,樣品基本資料,"布氏鯧鰺(去皮)：金槍,金鯧,紅杉,紅沙瓜仔,長鰭黃臘鰺,甘仔魚(臺東),紅紗(澎湖)",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.92,0.0,0.11,0.2
J0407101,樣品基本資料,"布氏鯧鰺(含皮)：金槍,金鯧,紅杉,紅沙瓜仔,長鰭黃臘鰺,甘仔魚(臺東),紅紗(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.9,0.0,0.12,0.17
J0407201,樣品基本資料,"杜氏鰤：紅甘,紅甘鰺,竹午,汕午,紅頭午",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.15,0.0,0.02,0.21
J0407301,樣品基本資料,范氏副葉鰺：甘仔魚,魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎(購買時已去鱗及內臟)",1.08,0.02,0.02,0.2
J0407401,樣品基本資料,泰勃圓鰺：硬尾,魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.13,0.01,0.01,0.22
J0407501,樣品基本資料,"烏鯧：烏昌,三角昌,昌鼠魚,黑鯧,暗鯧,黑鰭,燕尾鯧",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.92,0.0,0.0,0.2
J0407601,樣品基本資料,"無斑圓鰺：紅瓜魚,巴攏,紅扁鰺,赤尾仔(臺東),赤尾,馬尾冬,紅瓜鰺,紅尾巴弄(澎湖)",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.19,0.0,0.01,0.23
J0407701,樣品基本資料,"藍圓鰺：硬尾,廣仔,甘廣,四破,巴攏,金鼓,吧弄,巴弄/孔仔(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.14,0.0,0.01,0.24
J0407801,樣品基本資料,"雙帶鰺：海草,拉侖,拉崙/柴魚/青甘(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.18,0.0,0.02,0.22
J0407901,樣品基本資料,"眼眶魚：皮刀,眼眶魚,庖刀魚,皮鞋刀,菜刀魚,剃頭刀(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.13,0.0,0.02,0.2
J0408001,樣品基本資料,"斯氏長鰭烏魴：深海三角仔,黑飛刀,黑皮刀,三角仔(臺東),大鱗烏鯧(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.97,0.0,0.0,0.22
J0408101,樣品基本資料,"史氏紅諧魚：紅鰱魚,紅肉欉仔,紅嘴唇仔,紅唇仔,紅魚仔,白肉蒜,紅肉蒜",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎(購買時已去鱗及內臟)",0.97,0.0,0.0,0.21
J0408201,樣品基本資料,"希氏姬鯛：鎖吾,散午,紅魚仔,紅臭魚仔,紅臭魚(臺東),白肉蒜",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.91,0.0,0.0,0.21
J0408301,樣品基本資料,"赤鰭笛鯛：紅雞仔,赤海雞,赤筆仔(臺東),赤筆,赤海,紅魚,紅鰭赤海/鐵汕婆(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.88,0.0,0.0,0.2
J0408401,樣品基本資料,"孟加拉笛鯛：赤筆仔,黃雞母(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.87,0.0,0.0,0.19
J0408501,樣品基本資料,前鱗笛鯛：赤筆仔,魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎(購買時已去鱗及內臟)",1.01,0.0,0.0,0.22
J0408601,樣品基本資料,"馬拉巴笛鯛：赤海,赤筆仔",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.86,0.0,0.0,0.2
J0408701,樣品基本資料,"單斑笛鯛：點記,黑點仔,黃翅,赤筆仔,點誌仔,龍王(臺東)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.06,0.0,0.01,0.2
J0408801,樣品基本資料,"黃擬烏尾鮗：黃雞仔,包公雞,貢仔,黃腳佳仔,黃加甲(臺東),烏尾冬/青雞仔(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.8,0.0,0.0,0.18
J0408901,樣品基本資料,"葉唇笛鯛：厚唇仔,紅魚",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.18,0.0,0.03,0.19
J0409001,樣品基本資料,"松鯛：打鐵婆,枯葉,石鯽,睡魚,庫羅黛,睏魚,海南洋仔,南洋鱸魚,海吳郭,流魚/柴魚/打鐵鱸(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.98,0.0,0.02,0.18
J0409101,樣品基本資料,"三線磯鱸：三線雞魚,黃雞仔,雞仔魚,番仔加誌,黃公仔魚,黃雞魚,三爪仔,雞魚(澎湖),青筆",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.3,0.0,0.05,0.19
J0409201,樣品基本資料,"星雞魚：雞仔魚,石鱸,厚鱸,頭額/金龍/刣額(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.99,0.0,0.01,0.2
J0409301,樣品基本資料,"密點少棘胡椒鯛：雞仔魚,加志,少棘石鱸,圭誌/烏嘉誌(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.94,0.0,0.01,0.19
J0409401,樣品基本資料,"金線魚：金線鰱,黃線,紅杉",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.19,0.0,0.03,0.2
J0409501,樣品基本資料,"青嘴龍占魚：龍尖,龍占,青嘴仔,青嘴/尖嘴仔(澎湖)",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎(購買時已去鱗片及內臟)",1.28,0.0,0.03,0.22
J0409601,樣品基本資料,"網紋龍占魚：龍尖,龍占(臺東)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.01,0.0,0.0,0.21
J0409701,樣品基本資料,"平鯛：黃錫鯛,枋頭,邦頭/枋頭/白嘉鱲(澎湖)",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎(購買時已去鱗片及內臟)",1.75,0.0,0.04,0.31
J0409801,樣品基本資料,"阿部牙鯛：赤鯮,阿部赤鯮",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.24,0.0,0.04,0.18
J04099,樣品平均值,"真鯛平均值(去皮)：嘉鱲魚,正鯛,加臘,加蚋,加魶,真鯛,加幾魚,銅盆魚,棘鬣魚",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.1,0.0,0.02,0.2
J0409901,樣品基本資料,"真鯛(1月)：嘉鱲魚,正鯛,加臘,加蚋,加魶,真鯛,加幾魚,銅盆魚,棘鬣魚",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.0,0.0,0.01,0.2
J0409902,樣品基本資料,"真鯛(3月)：嘉鱲魚,正鯛,加臘,加蚋,加魶,真鯛,加幾魚,銅盆魚,棘鬣魚",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.01,0.0,0.01,0.2
J0409903,樣品基本資料,"真鯛(5月)：嘉鱲魚,正鯛,加臘,加蚋,加魶,真鯛,加幾魚,銅盆魚,棘鬣魚",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.87,0.0,0.0,0.2
J0409904,樣品基本資料,"真鯛(8月)：嘉鱲魚,正鯛,加臘,加蚋,加魶,真鯛,加幾魚,銅盆魚,棘鬣魚",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.76,0.01,0.09,0.2
J0409905,樣品基本資料,"真鯛(9月)：嘉鱲魚,正鯛,加臘,加蚋,加魶,真鯛,加幾魚,銅盆魚,棘鬣魚",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.92,0.0,0.0,0.21
J0409906,樣品基本資料,"真鯛(11月)：嘉鱲魚,正鯛,加臘,加蚋,加魶,真鯛,加幾魚,銅盆魚,棘鬣魚",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.05,0.0,0.02,0.2
J0410001,樣品基本資料,"黃鰭棘鯛：黃鰭鯛,黃鰭,赤翅仔,赤翅,花身,鏡鯛",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.36,0.0,0.06,0.19
J0410101,樣品基本資料,"黑棘鯛(去皮)：黑鯛,烏格,黑格,厚唇,烏毛,烏鱠,黑頰(澎湖)",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.36,0.0,0.05,0.2
J0410201,樣品基本資料,"黑棘鯛(含皮)：黑鯛,烏格,黑格,厚唇,烏毛,烏鱠,黑頰(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.63,0.0,0.08,0.19
J0410301,樣品基本資料,"多鱗四指馬鮁：四絲馬鮁,四指馬鮁,竹午,大午,午仔,鬚午仔/發鬚午仔(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.46,0.0,0.07,0.19
J0410401,樣品基本資料,"大黃魚：黃魚,黃瓜,黃花魚,黃口,火口,大黃花",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.42,0.0,0.07,0.16
J0410501,樣品基本資料,"小黃魚(去皮)：黃魚,小黃瓜,厚鱗仔,黃口,黃順,黃瓜,紅瓜",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.0,0.0,0.01,0.2
J0410601,樣品基本資料,"小黃魚(含皮)：黃魚,小黃瓜,厚鱗仔,黃口,黃順,黃瓜,紅瓜",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.0,0.0,0.01,0.19
J0410701,樣品基本資料,"白姑魚：白口,帕頭,黃順,加網(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.97,0.0,0.01,0.18
J0410801,樣品基本資料,眼斑擬石首魚：紅鼓魚,魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎(購買時已去鱗及內臟)",0.95,0.0,0.01,0.19
J0410901,樣品基本資料,"黃姑魚：春子,假黃魚,黃婆,紅花(臺南安平)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.89,0.0,0.0,0.19
J0411001,樣品基本資料,"黑或(或字加魚邊)：黑口,烏喉,黑喉(臺東),加正,烏加網,黑喉,臭魚",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.49,0.01,0.08,0.17
J0411101,樣品基本資料,"鮸：鮸仔,敏魚,米魚,水鮸仔",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.04,0.0,0.0,0.23
J0411201,樣品基本資料,"鱗鰭叫姑魚：春子,油口/臭肚仔/金線加網(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.99,0.0,0.02,0.18
J0411301,樣品基本資料,"黑斑海緋鯉：秋姑,鬚哥,黑點秋哥/外海秋哥(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.97,0.0,0.01,0.18
J0411401,樣品基本資料,"斑點雞籠鯧：銅盤仔,鏡鯧,金鏡,定盤,咬破埔,金鐘(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",0.97,0.0,0.0,0.21
J0411501,樣品基本資料,"花身鯻：花身仔,斑吾,雞仔魚,三抓仔,花身鯻,邦五/斑午/兵舅仔/斑龜仔(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.57,0.0,0.08,0.19
J0411601,樣品基本資料,"花尾唇指翁(翁加魚邊)：咬破布,三康,金花,萬年瘦,瘦仔/蝨鬢(澎湖)",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.16,0.0,0.03,0.19
J0411701,樣品基本資料,"尼羅口孵非鯽(去皮)：南洋鯽仔,尼羅吳郭魚",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.13,0.0,0.02,0.2
J0411801,樣品基本資料,"尼羅口孵非鯽(含皮)：南洋鯽仔,尼羅吳郭魚",魚貝類,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.25,0.0,0.04,0.19
J0411901,樣品基本資料,"花身副麗魚：珍珠石斑,淡水石斑,馬拉麗體魚",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",1.12,0.01,0.04,0.17
J0412001,樣品基本資料,"紅色吳郭魚：尼羅魚;台灣鯛,紅色尼羅魚,姬鯛,紅吳郭魚,濱鯛",魚貝類,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎(購買時已去鱗及內臟)",1.08,0.01,0.03,0.18
J0412002,樣品基本資料,台灣鯛魚片(生),魚貝類,"生,冷凍包裝,混合均勻打碎(冷凍鮮魚片)",1.1,0.02,0.03,0.18
J0412101,樣品基本資料,台灣鯛魚片(水煮),魚貝類,"熟,魚片解凍後,切小塊放入1000mL之水中,以中小火煮15分鐘,撈出魚塊瀝乾均質",1.3,0.01,0.03,0.23
